,Unnamed: 0,id,standard_smiles,mol,rule_of_five,rule_of_ghose,rule_of_veber,rule_of_reos,alerts_BMS,alerts_PAINS,alerts_SureChEMBL,alerts_Chelator,alerts_AlphaScreen-Hitters,alerts_Frequent-Hitter,filters_NIBR,filter_complexity,filter_bredt,filter_molecular_graph,cluster,smiles
1095,1684,compound_2325,COC(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed380>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,823,COC(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2
1096,1685,compound_0616,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccco3)o2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed3f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,822,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccco3)o2)c1C
1097,1686,compound_2294,CC1CCCN(C(=O)COC(=O)Cc2ccc(Cl)cc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed460>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,119,CC1CCCN(C(=O)COC(=O)Cc2ccc(Cl)cc2)C1
1098,1687,compound_1694,COC(=O)c1ccc(C2OCCc3cc(OC)c(OC)cc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed4d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,821,COC(=O)c1ccc(C2OCCc3cc(OC)c(OC)cc32)cc1
1099,1690,compound_0353,OC(COc1ccccc1Br)Cn1cnc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed620>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,OC(COc1ccccc1Br)Cn1cnc2ccccc21
1100,1692,compound_0607,O=C(Nc1ncnc2sc3c(c12)CCC3)c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed700>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,820,O=C(Nc1ncnc2sc3c(c12)CCC3)c1ccco1
1101,1693,compound_1480,COc1ccc(C(=O)NCCn2ccc3ccccc32)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed770>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,819,COc1ccc(C(=O)NCCn2ccc3ccccc32)cc1OC
1102,1694,compound_2897,O=C(NCC1(c2ccccc2)CCOCC1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed7e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,174,O=C(NCC1(c2ccccc2)CCOCC1)c1ccc(F)cc1
1103,1696,compound_2816,CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed8c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,818,CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1
1104,1698,compound_2398,CCCC(=O)Nc1ccccc1C(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ed9a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,160,CCCC(=O)Nc1ccccc1C(=O)Nc1ccccc1
1105,1699,compound_1383,O=C(c1cc(-c2ccc(O)cc2)on1)N1CCN(c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eda10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,62,O=C(c1cc(-c2ccc(O)cc2)on1)N1CCN(c2ccccc2)CC1
1106,1702,compound_2740,CCN(CC)C(=O)CSc1nc2c(cc1C#N)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c10edb60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,817,CCN(CC)C(=O)CSc1nc2c(cc1C#N)CCCCC2
1107,1704,compound_2258,CCOc1ccc2[nH]c3c(N4CCCC4)ncnc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10edc40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,CCOc1ccc2[nH]c3c(N4CCCC4)ncnc3c2c1
1108,1705,compound_1559,Cc1ccc(CNC(=O)C2CNc3cc(C)ccc3O2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10edcb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,816,Cc1ccc(CNC(=O)C2CNc3cc(C)ccc3O2)cc1
1109,1706,compound_2782,CC(C)n1c2ccccc2c2nnc(SCC(N)=O)nc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10edd20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,815,CC(C)n1c2ccccc2c2nnc(SCC(N)=O)nc21
1110,1707,compound_1848,O=C(COc1ccccc1)Nc1nnc(Cc2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x7352c10edd90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,814,O=C(COc1ccccc1)Nc1nnc(Cc2ccccc2)s1
1111,1708,compound_1503,CCCCc1nc2sc3c(NCCO)ncnc3c2c2c1CCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c10ede00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,813,CCCCc1nc2sc3c(NCCO)ncnc3c2c2c1CCC2
1112,1711,compound_1550,CC(=O)Nc1ccccc1C(=O)N1CCCCC1c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10edf50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,812,CC(=O)Nc1ccccc1C(=O)N1CCCCC1c1cccnc1
1113,1712,compound_0617,Cc1ccc(N2CC(NC(=O)N3CCC(C(N)=O)CC3)CC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10edfc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,811,Cc1ccc(N2CC(NC(=O)N3CCC(C(N)=O)CC3)CC2=O)cc1
1114,1713,compound_1077,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(=O)oc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee030>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,95,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(=O)oc1
1115,1714,compound_0679,CCOC(=O)c1sc2nc3ccc(OCC)cc3cc2c1N,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee0a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,810,CCOC(=O)c1sc2nc3ccc(OCC)cc3cc2c1N
1116,1716,compound_0026,CCS(=O)(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee180>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,CCS(=O)(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1
1117,1717,compound_2543,O=C(Nc1ccc2c(c1)OCO2)c1ncn(-c2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee1f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,809,O=C(Nc1ccc2c(c1)OCO2)c1ncn(-c2ccccc2)n1
1118,1719,compound_1678,Cc1ccc(C(=O)OCC(=O)NC(C)c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee2d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,808,Cc1ccc(C(=O)OCC(=O)NC(C)c2ccccc2)s1
1119,1720,compound_0832,CC(C)CNC(=O)c1ccccc1NC(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee340>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,807,CC(C)CNC(=O)c1ccccc1NC(=O)Nc1ccccc1
1120,1721,compound_0875,COc1cccc(OC)c1C(=O)Nc1ccc(C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee3b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,806,COc1cccc(OC)c1C(=O)Nc1ccc(C(C)=O)cc1
1121,1723,compound_0131,O=C(CNC(=O)c1ccco1)Nc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee490>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,173,O=C(CNC(=O)c1ccco1)Nc1ccc2ccccc2c1
1122,1726,compound_2802,CC1CCc2c(sc3ncn(-n4cccc4)c(=O)c23)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee5e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,805,CC1CCc2c(sc3ncn(-n4cccc4)c(=O)c23)C1
1123,1727,compound_2673,O=C(Nc1ccc(Br)cc1)c1cnc2ccccn2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee650>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,804,O=C(Nc1ccc(Br)cc1)c1cnc2ccccn2c1=O
1124,1728,compound_2003,CC(C)CNC(=O)c1cc(S(=O)(=O)N(C)C)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee6c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,803,CC(C)CNC(=O)c1cc(S(=O)(=O)N(C)C)ccc1Cl
1125,1729,compound_1715,CC(C)(C)OC(=O)CC(O)(c1ccccc1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee730>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,802,CC(C)(C)OC(=O)CC(O)(c1ccccc1)C(F)(F)F
1126,1733,compound_0300,CC1CCN(C(=O)Cn2nc(-c3ccc(Cl)cc3)ccc2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee8f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,801,CC1CCN(C(=O)Cn2nc(-c3ccc(Cl)cc3)ccc2=O)CC1
1127,1734,compound_2004,CCN(C1CCCCC1)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee960>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,800,CCN(C1CCCCC1)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O
1128,1735,compound_1461,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ee9d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,133,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)C2)cc1
1129,1738,compound_0410,O=C(NC1CCCCC1NC(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eeb20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,799,O=C(NC1CCCCC1NC(=O)c1ccccc1)c1ccccc1
1130,1739,compound_0109,O=c1c2c(n(Cc3ccc(Cl)cc3)c3ncnn13)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c10eeb90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,798,O=c1c2c(n(Cc3ccc(Cl)cc3)c3ncnn13)CCCC2
1131,1740,compound_0566,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eec00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,797,O=C(CNC(=O)c1ccccc1)NCc1ccccc1
1132,1741,compound_1872,N#Cc1ccsc1NC(=O)COC(=O)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eec70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,796,N#Cc1ccsc1NC(=O)COC(=O)c1ccc(O)cc1
1133,1742,compound_0049,COCCn1c(SCC(=O)NC(C)C)nc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10eece0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,122,COCCn1c(SCC(=O)NC(C)C)nc2ccccc2c1=O
1134,1743,compound_2347,Cc1cc(C(=O)OC(C)C(=O)Nc2ccc(F)cc2Cl)c(C)o1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eed50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,795,Cc1cc(C(=O)OC(C)C(=O)Nc2ccc(F)cc2Cl)c(C)o1
1135,1747,compound_1830,O=C(CNC(=O)c1ccco1)OCc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eef10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,794,O=C(CNC(=O)c1ccco1)OCc1ccc(Cl)cc1
1136,1750,compound_1317,CCCCN(C(C)=O)c1c(N)n(Cc2ccccc2)c(=O)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef060>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,793,CCCCN(C(C)=O)c1c(N)n(Cc2ccccc2)c(=O)n(C)c1=O
1137,1751,compound_1545,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2cc(C)ccc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef0d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,792,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2cc(C)ccc2C)cc1
1138,1753,compound_0838,COC(=O)c1c(NC2OC(=O)c3ccccc32)sc(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef1b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,52,COC(=O)c1c(NC2OC(=O)c3ccccc32)sc(C)c1C
1139,1755,compound_0603,COc1cc(C(=O)Nc2cc(C)c(O)c(C)c2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef290>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,172,COc1cc(C(=O)Nc2cc(C)c(O)c(C)c2)cc(OC)c1OC
1140,1756,compound_1517,Cc1cccn2cc(CCNS(=O)(=O)c3cccc(F)c3)nc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef300>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,28,Cc1cccn2cc(CCNS(=O)(=O)c3cccc(F)c3)nc12
1141,1757,compound_2015,Cc1ccc(C)c(C(=O)COC(=O)c2cnccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef370>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,791,Cc1ccc(C)c(C(=O)COC(=O)c2cnccn2)c1
1142,1758,compound_0592,CCOC(=O)c1ccsc1NC(=O)c1ccc2c(c1)OCCO2,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef3e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,790,CCOC(=O)c1ccsc1NC(=O)c1ccc2c(c1)OCCO2
1143,1759,compound_2510,OC(COc1ccccc1F)Cn1cnc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef450>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,OC(COc1ccccc1F)Cn1cnc2ccccc21
1144,1761,compound_2910,CC(=O)c1cccc(OCC(=O)Nc2cccc(F)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef530>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,47,CC(=O)c1cccc(OCC(=O)Nc2cccc(F)c2)c1
1145,1763,compound_2529,CCC(C)(C)C1CCc2c(sc(NC(C)=O)c2C(N)=O)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef610>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,789,CCC(C)(C)C1CCc2c(sc(NC(C)=O)c2C(N)=O)C1
1146,1764,compound_0067,Cc1ccc(NC(=O)NCc2n[nH]c(=O)c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef680>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,788,Cc1ccc(NC(=O)NCc2n[nH]c(=O)c3ccccc23)cc1
1147,1765,compound_1201,O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NC1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef6f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,787,O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NC1CCCC1
1148,1766,compound_0162,CCOC(=O)c1cc(NC(=O)C2CCCC2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef760>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,786,CCOC(=O)c1cc(NC(=O)C2CCCC2)ccc1O
1149,1770,compound_0757,OC(c1ccccc1)C(c1ccccc1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef920>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,785,OC(c1ccccc1)C(c1ccccc1)c1ccccn1
1150,1771,compound_1966,Cc1ccc(C(=O)OCC(=O)NCc2ccc(F)cc2)s1,<rdkit.Chem.rdchem.Mol object at 0x7352c10ef990>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,784,Cc1ccc(C(=O)OCC(=O)NCc2ccc(F)cc2)s1
1151,1773,compound_2708,O=S(=O)(CCSc1ccc(C(F)(F)F)cn1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efa70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,783,O=S(=O)(CCSc1ccc(C(F)(F)F)cn1)c1ccccc1
1152,1774,compound_1179,Cc1c(Cl)cccc1NC(=O)COc1ncnc2sccc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10efae0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,782,Cc1c(Cl)cccc1NC(=O)COc1ncnc2sccc12
1153,1775,compound_2216,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efb50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,171,CC(C)(C)c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
1154,1777,compound_1805,CCNS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efc30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14,CCNS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1
1155,1778,compound_1043,CCC(C)OC(=O)C1C(C)=NC2(O)c3ccccc3C(=O)C12O,<rdkit.Chem.rdchem.Mol object at 0x7352c10efca0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,781,CCC(C)OC(=O)C1C(C)=NC2(O)c3ccccc3C(=O)C12O
1156,1779,compound_0085,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efd10>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,50,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1
1157,1781,compound_0477,O=C(CSc1nncn1-c1ccccc1)c1ccc(F)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efdf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,780,O=C(CSc1nncn1-c1ccccc1)c1ccc(F)c(F)c1
1158,1782,compound_1968,O=C(Nc1cc(Cl)cc(Cl)c1)c1cnc2n(c1=O)CCS2,<rdkit.Chem.rdchem.Mol object at 0x7352c10efe60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13,O=C(Nc1cc(Cl)cc(Cl)c1)c1cnc2n(c1=O)CCS2
1159,1783,compound_1190,Cc1ccc(C)c(NC(=O)CSc2nnc(C)n2N)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10efed0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,Cc1ccc(C)c(NC(=O)CSc2nnc(C)n2N)c1
1160,1784,compound_1663,CNC(=O)c1ccc(NC(=O)c2ccc(OC(F)F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10eff40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,779,CNC(=O)c1ccc(NC(=O)c2ccc(OC(F)F)cc2)cc1
1161,1785,compound_0767,COc1ccc(-n2nnnc2SCC(=O)NCC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0040>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,778,COc1ccc(-n2nnnc2SCC(=O)NCC(C)C)cc1
1162,1786,compound_0339,COc1ccc(C(=O)N2CCc3ccccc3C2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c10f00b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,170,COc1ccc(C(=O)N2CCc3ccccc3C2)cc1OC
1163,1787,compound_0979,N#CCCn1cc(C(=O)N2CCCCC2)c(-c2cccc(Cl)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0120>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,169,N#CCCn1cc(C(=O)N2CCCCC2)c(-c2cccc(Cl)c2)n1
1164,1788,compound_1175,CC(=O)c1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0190>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,777,CC(=O)c1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1
1165,1791,compound_0405,Cc1cccc(NC(=O)CNC(=O)c2ccccc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f02e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,776,Cc1cccc(NC(=O)CNC(=O)c2ccccc2Cl)c1
1166,1793,compound_0989,COc1ccc(S(=O)(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f03c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,775,COc1ccc(S(=O)(=O)Nc2ccc(N(C)C(C)=O)cc2)cc1
1167,1795,compound_1765,CCC(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f04a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,774,CCC(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1
1168,1798,compound_2069,COc1cccc(NC(=O)COc2cccc(NC(C)=O)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f05f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,88,COc1cccc(NC(=O)COc2cccc(NC(C)=O)c2)c1
1169,1799,compound_0166,O=C(CCNS(=O)(=O)c1cccc2nonc12)NC1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0660>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,773,O=C(CCNS(=O)(=O)c1cccc2nonc12)NC1CCCC1
1170,1800,compound_2808,COc1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f06d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,168,COc1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1
1171,1801,compound_0449,COC(=O)C1(C)Nc2ccccc2C(=O)N1c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0740>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,772,COC(=O)C1(C)Nc2ccccc2C(=O)N1c1ccccc1C
1172,1802,compound_0216,CCc1ccc(-c2nc3c(=O)n(C)c(=O)nc-3n(CC)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f07b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,771,CCc1ccc(-c2nc3c(=O)n(C)c(=O)nc-3n(CC)n2)cc1
1173,1804,compound_1905,CC(C)CCNC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0890>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,770,CC(C)CCNC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3
1174,1805,compound_0195,CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0900>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,769,CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1
1175,1806,compound_1985,O=C1C(=O)N(CCCc2ccccc2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0970>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,768,O=C1C(=O)N(CCCc2ccccc2)c2ccccc21
1176,1807,compound_2488,O=C(NCCC1=CCCCC1)c1cnc2n(c1=O)CCS2,<rdkit.Chem.rdchem.Mol object at 0x7352c10f09e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,167,O=C(NCCC1=CCCCC1)c1cnc2n(c1=O)CCS2
1177,1808,compound_1811,CSc1nsc(SCC(=O)NCCc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0a50>,True,True,True,True,True,True,True,True,True,True,False,True,True,True,166,CSc1nsc(SCC(=O)NCCc2ccccc2)n1
1178,1810,compound_1793,Cc1cc2cc(CCNC(=O)c3ccco3)c(=O)[nH]c2cc1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0b30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,767,Cc1cc2cc(CCNC(=O)c3ccco3)c(=O)[nH]c2cc1C
1179,1815,compound_0158,O=C(COc1ncnc2sccc12)NCCC1=CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0d60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,766,O=C(COc1ncnc2sccc12)NCCC1=CCCCC1
1180,1816,compound_1825,CC(C)Oc1cccc(C(=O)NCc2ccncc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0dd0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,86,CC(C)Oc1cccc(C(=O)NCc2ccncc2)c1
1181,1817,compound_1055,O=C(Cc1ccccc1F)NC1CCCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0e40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,765,O=C(Cc1ccccc1F)NC1CCCc2ccccc21
1182,1818,compound_0610,O=C(Nc1ccccc1Cl)c1ccc2c(c1)OCCO2,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0eb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,108,O=C(Nc1ccccc1Cl)c1ccc2c(c1)OCCO2
1183,1820,compound_2017,O=C(NCc1ccco1)C1CCCN1C(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f0f90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,165,O=C(NCc1ccco1)C1CCCN1C(=O)Nc1ccc(Cl)cc1
1184,1821,compound_0246,COc1cccc(-n2nnnc2SCC(=O)Nc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f1000>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,12,COc1cccc(-n2nnnc2SCC(=O)Nc2ccccc2)c1
1185,1822,compound_2527,NC(=O)C1CCN(C(=O)c2ccc(OC(F)F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f1070>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,124,NC(=O)C1CCN(C(=O)c2ccc(OC(F)F)cc2)CC1
1186,1823,compound_0761,CCCCn1cc(S(=O)(=O)c2ccccc2)c(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10f10e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,764,CCCCn1cc(S(=O)(=O)c2ccccc2)c(=O)c2ccccc21
1187,1828,compound_1739,COC(=O)c1ccc(COc2ccccc2C(C)=O)o1,<rdkit.Chem.rdchem.Mol object at 0x7352c10f1310>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,763,COC(=O)c1ccc(COc2ccccc2C(C)=O)o1
